Player,Team,Position,Gw,Fpts,Started,Opponent,Home,Fp/g,Ros rank,Rkov,G,Kp,At,Sot,Tkw,Dis,Yc,Rc,Acnc,Int,Clr,Cos,Bs,Aer,Pkm,Pkd,Og,Gao,Cs,Team_long,Ros %,Gp,Min
Oliver Norwood,SHU,M,1,9.0,1.0,,True,9.0,,166,0,2,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,,14%,1,90
Nelson Semedo,WOL,D,1,8.75,1.0,,False,8.75,,195,0,1,0,0,2,0,0,0,1,3,3,1,1,0,0,0,0,1,0,,19%,1,90
Casemiro,MUN,M,1,8.5,1.0,,True,8.5,,71,0,2,0,0,1,4,0,0,0,1,5,0,3,1,0,0,0,0,1,,98%,1,90
Mathias Jensen,BRF,M,1,8.5,1.0,,True,8.5,,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,,97%,1,48
Mathias Jensen,BRF,M,1,8.5,0.0,,True,8.5,,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,,97%,1,48
Miguel Almiron,NEW,M,1,8.5,1.0,,True,8.5,,96,0,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,95%,1,85
Abdoulaye Doucoure,EVE,M,1,8.5,1.0,,True,8.5,,23,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,91%,1,90
Thomas Partey,ARS,M,1,8.5,1.0,,True,8.5,,182,0,2,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,,33%,1,90
Jacob Brown,LUT,F,1,8.5,0.0,,False,8.5,,205,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,,12%,1,25
William Saliba,ARS,D,1,8.25,1.0,,True,8.25,,98,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,,98%,1,90
Emerson,WHU,D,1,8.25,1.0,,False,8.25,,119,0,2,0,0,2,0,1,0,1,1,1,0,1,3,0,0,0,1,0,,52%,1,90
Emerson,WHU,D,1,8.25,1.0,,False,8.25,,119,0,2,0,0,2,0,1,0,1,1,1,0,1,3,0,0,0,1,0,,52%,1,90
Emerson,WHU,D,1,8.25,1.0,,False,8.25,,119,0,2,0,0,2,0,1,0,1,1,1,0,1,3,0,0,0,1,0,,52%,1,90
John Egan,SHU,D,1,8.25,1.0,,True,8.25,,304,0,0,0,0,1,1,0,0,0,2,11,0,1,4,0,0,0,1,0,,6%,1,90
John Egan,SHU,D,1,8.25,1.0,,False,8.25,,304,0,0,0,0,1,1,0,0,0,2,11,0,1,4,0,0,0,1,0,,6%,1,90
Marcus Rashford,MUN,F,1,8.0,1.0,,True,8.0,,41,0,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,,100%,1,87
Mohamed Salah,LIV,F,1,8.0,1.0,,False,8.0,,8,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,,100%,1,76
Dominik Szoboszlai,LIV,M,1,8.0,1.0,,False,8.0,,26,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,100%,1,90
Morgan Gibbs-White,NOT,M,1,8.0,1.0,,False,8.0,,46,0,1,0,0,1,0,0,0,0,1,1,3,0,2,0,0,0,2,0,,99%,1,90
Reece James,CHE,D,1,8.0,1.0,,True,8.0,,305,0,2,0,0,0,2,0,0,3,0,0,1,0,3,0,0,0,1,0,,98%,1,75
Harry Wilson,FUL,M,1,8.0,1.0,,False,8.0,,198,0,2,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,1,,48%,1,90
Max Lowe,SHU,D,1,8.0,1.0,,True,8.0,,306,0,1,0,0,5,0,0,0,0,1,4,0,1,0,0,0,0,1,0,,2%,1,79
Phil Foden,MCI,M,1,7.5,1.0,,False,7.5,,17,0,2,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,,100%,1,90
Thiago Silva,CHE,D,1,7.5,1.0,,True,7.5,,90,0,1,0,0,0,0,0,0,0,1,6,0,1,4,0,0,0,1,0,,91%,1,90
Vladimir Coufal,WHU,D,1,7.5,1.0,,False,7.5,,32,0,2,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,1,0,,74%,1,90
Willy Boly,NOT,D,1,7.5,1.0,,False,7.5,,42,0,1,0,1,2,0,0,0,0,0,2,0,1,4,0,0,0,2,0,,73%,1,90
Philip Billing,BOU,M,1,7.5,1.0,,True,7.5,,107,0,1,0,0,0,2,0,0,1,2,2,1,1,3,0,0,0,1,0,,72%,1,90
Rico Lewis,MCI,D,1,7.5,1.0,,False,7.5,,314,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,,13%,1,78
Fabio Silva,WOL,F,1,7.5,0.0,,False,7.5,,231,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,4%,1,12
Milos Kerkez,BOU,D,1,7.25,1.0,,True,7.25,,247,0,1,0,0,1,1,0,0,1,0,3,1,0,4,0,0,0,1,0,,27%,1,90
Enzo Fernandez,CHE,M,1,7.0,1.0,,True,7.0,,134,0,2,0,0,1,1,1,0,1,0,1,2,1,1,0,0,0,1,0,,96%,1,90
Levi Colwill,CHE,D,1,7.0,1.0,,True,7.0,,114,0,2,0,0,2,1,0,0,0,1,2,1,0,1,0,0,0,1,0,,89%,1,90
Kai Havertz,ARS,F,1,7.0,1.0,,True,7.0,,165,0,2,0,0,1,1,0,0,0,1,1,0,0,3,0,0,0,1,0,,82%,1,90
Said Benrahma,WHU,M,1,7.0,1.0,,False,7.0,,135,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,70%,1,90
James Garner,EVE,M,1,7.0,1.0,,True,7.0,,75,0,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,,37%,1,82
Mahmoud Dahoud,BHA,M,1,7.0,1.0,,True,7.0,,232,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,16%,1,73
Pablo Sarabia,WOL,M,1,7.0,1.0,,False,7.0,,175,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,,11%,1,62
Neal Maupay,BRF,F,1,7.0,1.0,,True,7.0,,283,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,,3%,1,71
Michael Keane,EVE,D,1,6.75,1.0,,True,6.75,,351,0,0,0,2,1,0,0,0,0,2,3,0,0,1,0,0,0,1,0,,20%,1,90
Andreas Pereira,FUL,M,1,6.5,0.0,,False,6.5,,132,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,89%,1,31
Antoine Semenyo,BOU,F,1,6.5,0.0,,True,6.5,,161,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,14%,1,14
Nayef Aguerd,WHU,D,1,6.25,1.0,,False,6.25,,105,0,0,0,0,0,0,0,0,0,2,5,0,0,5,0,0,0,1,0,,32%,1,90
Dejan Kulusevski,TOT,M,1,6.0,1.0,,False,6.0,,19,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,,100%,1,90
Conor Gallagher,CHE,M,1,6.0,1.0,,True,6.0,,108,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,1,0,,77%,1,90
Ivan Perisic,TOT,M,1,6.0,0.0,,False,6.0,,194,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,,23%,1,14
Aleksandar Mitrovic,FUL,F,1,6.0,0.0,,False,6.0,,322,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,,22%,1,31
Jordan Beyer,BUR,D,1,6.0,1.0,,True,6.0,,335,0,0,0,0,4,0,0,0,0,4,4,0,0,1,0,0,0,2,0,,11%,1,73
Hugo Bueno,WOL,D,1,6.0,0.0,,False,6.0,,315,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,,2%,1,12
Cauley Woodrow,LUT,F,1,6.0,0.0,,False,6.0,,270,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,0%,1,1
Andrew Robertson,LIV,D,1,5.75,1.0,,False,5.75,,30,0,1,0,0,1,0,0,0,0,2,7,0,1,0,0,0,0,1,0,,100%,1,90
James Tarkowski,EVE,D,1,5.75,1.0,,True,5.75,,57,0,0,0,0,0,0,0,0,0,4,3,0,1,2,0,0,0,1,0,,93%,1,90
Ibrahima Konate,LIV,D,1,5.75,1.0,,False,5.75,,260,0,0,0,0,1,0,0,0,0,1,7,0,1,3,0,0,0,1,0,,68%,1,90
Virgil van Dijk,LIV,D,1,5.5,1.0,,False,5.5,,84,0,0,0,0,0,0,0,0,0,3,10,0,0,2,0,0,0,1,0,,100%,1,90
Ethan Pinnock,BRF,D,1,5.5,1.0,,True,5.5,,58,0,0,0,0,2,0,0,0,0,2,10,0,0,3,0,0,0,2,0,,97%,1,90
Richarlison,TOT,F,1,5.5,1.0,,False,5.5,,93,0,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,2,0,,86%,1,90
Joelinton,NEW,M,1,5.5,1.0,,True,5.5,,184,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,82%,1,90
Mateo Kovacic,MCI,M,1,5.5,0.0,,False,5.5,,202,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,74%,1,66
Ryan Christie,BOU,M,1,5.5,1.0,,True,5.5,,76,0,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,,34%,1,66
David Brooks,BOU,M,1,5.5,1.0,,True,5.5,,185,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,6%,1,74
Joe Rothwell,BOU,M,1,5.5,1.0,,True,5.5,,268,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,,1%,1,90
Micky van de Ven,TOT,D,1,5.25,1.0,,False,5.25,,160,0,0,0,0,2,0,0,0,0,0,5,2,0,4,0,0,0,2,0,,61%,1,90
Raheem Sterling,CHE,F,1,5.0,1.0,,True,5.0,,52,0,1,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,1,0,,100%,1,80
Alexis Mac Allister,LIV,M,1,5.0,1.0,,False,5.0,,188,0,1,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,1,0,,95%,1,90
Zeki Amdouni,BUR,F,1,5.0,1.0,,True,5.0,,139,0,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,0,2,0,,35%,1,60
Boubacar Kamara,AVL,M,1,5.0,1.0,,False,5.0,,109,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,5,0,,16%,1,90
Vitaly Janelt,BRF,M,1,5.0,1.0,,True,5.0,,130,0,1,0,1,0,2,0,0,0,0,2,0,1,2,0,0,0,2,0,,10%,1,90
Harrison Reed,FUL,M,1,5.0,1.0,,False,5.0,,152,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,,8%,1,90
Idrissa Gueye,EVE,M,1,5.0,1.0,,True,5.0,,171,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,,7%,1,90
Illia Zabarnyi,BOU,D,1,5.0,1.0,,True,5.0,,213,0,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,1,0,,7%,1,90
Pablo Fornals,WHU,M,1,5.0,1.0,,False,5.0,,252,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,,2%,1,85
Sasa Lukic,FUL,M,1,5.0,1.0,,False,5.0,,282,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,,1%,1,90
Ashley Young,EVE,D,1,4.75,1.0,,True,4.75,,245,0,0,0,0,1,0,0,0,2,0,3,1,0,2,0,0,0,1,0,,17%,1,90
Nicolas Jackson,CHE,F,1,4.5,1.0,,True,4.5,,125,0,0,0,2,0,2,1,0,0,0,1,2,1,1,0,0,0,1,0,,94%,1,90
Marvelous Nakamba,LUT,M,1,4.5,1.0,,False,4.5,,122,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4,0,,29%,1,90
Chris Basham,SHU,D,1,4.5,1.0,,True,4.5,,265,0,0,0,0,0,2,0,0,0,2,2,0,1,4,0,0,0,1,0,,0%,1,79
Joe Worrall,NOT,D,1,4.25,1.0,,False,4.25,,224,0,0,0,0,1,0,0,0,0,1,5,0,1,4,0,0,0,2,0,,4%,1,88
Iyenoma Destiny Udogie,TOT,D,1,4.0,1.0,,False,4.0,,73,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,,98%,1,90
Kevin De Bruyne,MCI,M,1,4.0,1.0,,False,4.0,,336,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,96%,1,22
Leandro Trossard,ARS,M,1,4.0,0.0,,True,4.0,,153,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,90%,1,16
Josko Gvardiol,MCI,D,1,4.0,0.0,,False,4.0,,141,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,82%,1,10
Lyle Foster,BUR,F,1,4.0,1.0,,True,4.0,,144,0,1,0,0,1,2,0,0,0,0,2,1,0,2,0,0,0,3,0,,21%,1,88
Elijah Adebayo,LUT,F,1,4.0,1.0,,False,4.0,,263,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,,7%,1,63
Harvey Elliott,LIV,M,1,4.0,0.0,,False,4.0,,291,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,,7%,1,12
Takehiro Tomiyasu,ARS,D,1,3.75,0.0,,True,3.75,,316,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,0,0,1,0,,5%,1,39
Douglas Luiz,AVL,M,1,3.5,1.0,,False,3.5,,48,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,5,0,,97%,1,90
Cody Gakpo,LIV,F,1,3.5,1.0,,False,3.5,,102,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,,95%,1,65
Pape Sarr,TOT,M,1,3.5,0.0,,False,3.5,,65,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,76%,1,14
Kurt Zouma,WHU,D,1,3.5,1.0,,False,3.5,,89,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,1,0,,65%,1,90
Arnaut Danjuma Groeneveld,EVE,F,1,3.5,0.0,,True,3.5,,150,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,36%,1,17
Luca Koleosho,BUR,F,1,3.5,1.0,,True,3.5,,136,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,26%,1,60
Rayan Ait-Nouri,WOL,D,1,3.5,1.0,,False,3.5,,250,0,1,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,1,0,,3%,1,76
James Milner,BHA,M,1,3.5,1.0,,True,3.5,,310,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,2%,1,78
Aymeric Laporte,MCI,D,1,3.25,0.0,,False,3.25,,352,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,1%,1,10
Son Heung-Min,TOT,F,1,3.0,1.0,,False,3.0,,10,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,2,0,,100%,1,74
John McGinn,AVL,M,1,3.0,1.0,,False,3.0,,87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,64%,1,63
Billy Gilmour,BHA,M,1,3.0,0.0,,True,3.0,,69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,49%,1,15
Jadon Sancho,MUN,M,1,3.0,0.0,,True,3.0,,330,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,35%,1,21
Hwang Hee-Chan,WOL,F,1,3.0,0.0,,False,3.0,,72,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,,28%,1,26
Anel Ahmedhodzic,SHU,D,1,3.0,1.0,,True,3.0,,319,0,0,0,0,1,2,1,0,0,1,8,1,1,2,0,0,0,1,0,,12%,1,90
Danilo,NOT,M,1,3.0,1.0,,False,3.0,,237,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,0,2,0,,11%,1,70
Mikkel Damsgaard,BRF,M,1,3.0,0.0,,True,3.0,,353,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,2%,1,40
Pelly Ruddock,LUT,M,1,3.0,1.0,,False,3.0,,302,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,3,0,,1%,1,87
Martin Odegaard,ARS,M,1,2.5,1.0,,True,2.5,,18,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,100%,1,90
Diogo Jota,LIV,F,1,2.5,1.0,,False,2.5,,91,0,1,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,1,0,,98%,1,65
Michail Antonio,WHU,F,1,2.5,1.0,,False,2.5,,88,0,0,0,0,0,3,1,0,0,0,1,3,1,4,0,0,0,0,1,,79%,1,77
Christian Norgaard,BRF,M,1,2.5,1.0,,True,2.5,,56,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,0,,55%,1,71
Alejandro Garnacho,MUN,M,1,2.5,1.0,,True,2.5,,280,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,,52%,1,67
Danny Welbeck,BHA,F,1,2.5,1.0,,True,2.5,,186,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,,37%,1,77
Sasa Kalajdzic,WOL,F,1,2.5,0.0,,False,2.5,,255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2%,1,1
Dan Burn,NEW,D,1,2.25,1.0,,True,2.25,,62,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,,95%,1,90
Fabian Schar,NEW,D,1,2.25,1.0,,True,2.25,,127,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,1,0,,93%,1,90
Marcos Senesi,BOU,D,1,2.25,1.0,,True,2.25,,285,0,0,0,0,1,1,0,0,0,1,3,0,1,1,0,0,0,1,0,,2%,1,59
Yasser Larouci,SHU,D,1,2.25,0.0,,True,2.25,,333,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,1%,1,9
Mason Mount,MUN,M,1,2.0,1.0,,True,2.0,,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,96%,1,67
Mykhailo Mudryk,CHE,M,1,2.0,0.0,,True,2.0,,214,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,79%,1,8
Issa Kabore,LUT,D,1,2.0,1.0,,False,2.0,,197,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,,39%,1,63
Nathan Collins,BRF,D,1,2.0,1.0,,True,2.0,,116,0,0,0,0,2,0,0,0,0,0,8,0,0,2,0,0,0,2,0,,37%,1,90
Youri Tielemans,AVL,M,1,2.0,0.0,,False,2.0,,365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,34%,1,45
Scott McKenna,NOT,D,1,2.0,1.0,,False,2.0,,138,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,2,0,,13%,1,90
Mario Lemina,WOL,M,1,2.0,1.0,,False,2.0,,147,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,,12%,1,90
Neco Williams,NOT,D,1,2.0,0.0,,False,2.0,,279,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,,8%,1,17
Max Aarons,BOU,D,1,2.0,1.0,,True,2.0,,292,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,,7%,1,74
Sander Berge,BUR,M,1,2.0,1.0,,True,2.0,,225,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,,6%,1,88
Scott McTominay,MUN,M,1,2.0,0.0,,True,2.0,,262,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,2%,1,1
Kristoffer Ajer,BRF,D,1,2.0,1.0,,True,2.0,,238,0,0,0,0,0,1,0,0,0,1,6,0,1,3,0,0,0,2,0,,2%,1,83
Jack Robinson,SHU,D,1,2.0,1.0,,True,2.0,,288,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,1,0,,2%,1,79
Jaidon Anthony,BOU,F,1,2.0,1.0,,True,2.0,,344,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,,1%,1,59
Chris Mepham,BOU,D,1,2.0,0.0,,True,2.0,,380,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,0%,1,29
Nathan Patterson,EVE,D,1,1.75,1.0,,True,1.75,,218,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,1,0,,5%,1,90
Darwin Nunez,LIV,F,1,1.5,0.0,,False,1.5,,70,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,100%,1,23
Facundo Pellistri,MUN,M,1,1.5,0.0,,True,1.5,,326,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,,17%,1,12
Ryan Yates,NOT,M,1,1.5,1.0,,False,1.5,,244,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,,1%,1,90
Diego Carlos,AVL,D,1,1.25,0.0,,False,1.25,,308,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,,4%,1,25
Bruno Guimaraes,NEW,M,1,1.0,1.0,,True,1.0,,34,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,,98%,1,84
Bernardo Silva,MCI,M,1,1.0,1.0,,False,1.0,,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,98%,1,90
Willian,FUL,F,1,1.0,1.0,,False,1.0,,204,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,54%,1,45
Curtis Jones,LIV,M,1,1.0,0.0,,False,1.0,,386,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,,21%,1,23
Josh Cullen,BUR,M,1,1.0,1.0,,True,1.0,,177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,14%,1,90
Victor Lindelof,MUN,D,1,1.0,0.0,,True,1.0,,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11%,1,45
Danny Ings,WHU,F,1,1.0,0.0,,False,1.0,,378,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,8%,1,11
Mads Roerslev,BRF,D,1,1.0,0.0,,True,1.0,,249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4%,1,17
Philippe Coutinho,AVL,M,1,1.0,0.0,,False,1.0,,320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,2%,1,2
Lesley Ugochukwu,CHE,F,1,1.0,0.0,,True,1.0,,301,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,2%,1,1
Lewis Dobbin,EVE,F,1,1.0,0.0,,True,1.0,,276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1%,1,6
Thilo Kehrer,WHU,D,1,1.0,0.0,,False,1.0,,716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0%,1,3
Jacob Bruun Larsen,BUR,F,1,1.0,0.0,,True,1.0,,298,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,,0%,1,28
Cheikhou Kouyate,NOT,M,1,1.0,0.0,,False,1.0,,321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0%,1,1
Serge Aurier,NOT,D,1,0.75,1.0,,False,0.75,,155,0,0,0,0,2,1,0,0,0,1,1,0,0,2,0,0,0,2,0,,60%,1,90
Alfie Doughty,LUT,M,1,0.5,0.0,,False,0.5,,92,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,,42%,1,25
Kevin Schade,BRF,M,1,0.5,0.0,,True,0.5,,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,33%,1,17
Justin Kluivert,BOU,M,1,0.5,0.0,,True,0.5,,229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,25%,1,29
Ian Maatsen,CHE,D,1,0.5,0.0,,True,0.5,,379,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9%,1,8
George Baldock,SHU,D,1,0.5,1.0,,True,0.5,,303,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,0,,2%,1,90
Orel Mangala,NOT,M,1,0.5,1.0,,False,0.5,,256,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,2,0,,1%,1,88
Davinson Sanchez,TOT,D,1,0.5,0.0,,False,0.5,,392,0,0,0,0,0,0,1,0,0,1,2,0,2,3,0,0,0,2,0,,0%,1,75
Kieffer Moore,BOU,F,1,0.5,0.0,,True,0.5,,387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0%,1,22
Tom Cairney,FUL,M,1,0.5,1.0,,False,0.5,,371,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,0%,1,57
James Hill,BOU,D,1,0.5,0.0,,True,0.5,,390,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0%,1,14
Jurrien Timber,ARS,D,1,0.25,1.0,,True,0.25,,395,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,,25%,1,49
Tyrone Mings,AVL,D,1,0.25,1.0,,False,0.25,,394,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,,16%,1,30
Christian Eriksen,MUN,M,1,0.0,0.0,,True,0.0,,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,67%,1,21
Josh Brownhill,BUR,M,1,0.0,0.0,,True,0.0,,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,57%,1,1
Malo Gusto,CHE,D,1,0.0,0.0,,True,0.0,,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55%,1,13
Cole Palmer,CHE,M,1,0.0,0.0,,False,0.0,,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44%,1,9
Sean Longstaff,NEW,M,1,0.0,0.0,,True,0.0,,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42%,1,4
Elliot Anderson,NEW,M,1,0.0,0.0,,True,0.0,,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,28%,1,1
Aaron Ramsey,BUR,M,1,0.0,1.0,,True,0.0,,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17%,0,0
Benson Manuel,BUR,F,1,0.0,0.0,,True,0.0,,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,11%,1,15
James Mcatee,SHU,M,1,0.0,0.0,,False,0.0,,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6%,1,1
Chiedozie Ogbene,LUT,F,1,0.0,0.0,,False,0.0,,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,6%,1,13
Adama Traore,FUL,F,1,0.0,1.0,,True,0.0,,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4%,0,0
